2019-07-02T08:14:10.871790Z,3,3,position,1,n,1011111100
2019-07-02T08:14:10.872207Z,3,3,payoff,1,n,42
2019-07-02T08:14:10.872491Z,3,3,position,2,n,1011111101
2019-07-02T08:14:10.872734Z,3,3,payoff,2,n,52
2019-07-02T08:14:10.872992Z,3,3,position,3,n,1011111100
2019-07-02T08:14:10.873302Z,3,3,payoff,3,n,42
2019-07-02T08:14:10.873634Z,3,3,position,4,n,1001111100
2019-07-02T08:14:10.873962Z,3,3,payoff,4,n,264
2019-07-02T08:14:10.874234Z,3,3,position,5,e,1001111100
2019-07-02T08:14:10.874500Z,3,3,payoff,5,e,264
2019-07-02T08:14:31.200120Z,2,5,position,0,n,1101110101
2019-07-02T08:14:31.200537Z,2,5,payoff,0,n,13
2019-07-02T08:14:31.200955Z,2,5,position,1,n,1111110101
2019-07-02T08:14:31.201230Z,2,5,payoff,1,n,199
2019-07-02T08:14:31.201478Z,2,5,position,2,n,1111100101
2019-07-02T08:14:31.201713Z,2,5,payoff,2,n,20
2019-07-02T08:14:31.201938Z,2,5,position,3,n,1111110101
2019-07-02T08:14:31.202224Z,2,5,payoff,3,n,199
2019-07-02T08:14:31.202507Z,2,5,position,4,n,1111111101
2019-07-02T08:14:31.202752Z,2,5,payoff,4,n,113
2019-07-02T08:14:31.203006Z,2,5,position,5,n,1111110101
2019-07-02T08:14:31.203260Z,2,5,payoff,5,n,199
2019-07-02T08:14:31.203487Z,2,5,position,6,n,1111110100
2019-07-02T08:14:31.203935Z,2,5,payoff,6,n,138
2019-07-02T08:14:31.204176Z,2,5,position,7,n,1111110101
2019-07-02T08:14:31.204408Z,2,5,payoff,7,n,199
2019-07-02T08:14:31.204632Z,2,5,position,8,e,1111110101
2019-07-02T08:14:31.204841Z,2,5,payoff,8,e,199
2019-07-02T08:14:47.343384Z,3,4,position,0,n,1110100101
2019-07-02T08:14:47.343851Z,3,4,payoff,0,n,307
2019-07-02T08:14:47.344114Z,3,4,position,1,n,1110101101
2019-07-02T08:14:47.344343Z,3,4,payoff,1,n,116
2019-07-02T08:14:47.344605Z,3,4,position,2,n,1110101111
2019-07-02T08:14:47.344797Z,3,4,payoff,2,n,159
2019-07-02T08:14:47.345028Z,3,4,position,3,n,0110101111
2019-07-02T08:14:47.345337Z,3,4,payoff,3,n,29
2019-07-02T08:14:47.345560Z,3,4,position,4,n,0110100111
2019-07-02T08:14:47.345808Z,3,4,payoff,4,n,91
2019-07-02T08:14:47.346060Z,3,4,position,5,n,1110100111
2019-07-02T08:14:47.346276Z,3,4,payoff,5,n,405
2019-07-02T08:14:47.346774Z,3,4,position,6,e,1110100111
2019-07-02T08:14:47.347184Z,3,4,payoff,6,e,405
2019-07-02T08:14:47.672809Z,2,6,position,0,n,0101001010
2019-07-02T08:14:47.673264Z,2,6,payoff,0,n,87
2019-07-02T08:14:47.673642Z,2,6,position,1,n,0101000010
2019-07-02T08:14:47.673937Z,2,6,payoff,1,n,31
2019-07-02T08:14:47.674316Z,2,6,position,2,n,0101001010
2019-07-02T08:14:47.674573Z,2,6,payoff,2,n,87
2019-07-02T08:14:47.674836Z,2,6,position,3,n,0101001110
2019-07-02T08:14:47.675107Z,2,6,payoff,3,n,28
2019-07-02T08:14:47.675406Z,2,6,position,4,n,0101001010
2019-07-02T08:14:47.675950Z,2,6,payoff,4,n,87
2019-07-02T08:14:47.676272Z,2,6,position,5,e,0101001010
2019-07-02T08:14:47.676668Z,2,6,payoff,5,e,87
2019-07-02T08:14:58.801247Z,2,7,position,0,n,1111001110
2019-07-02T08:14:58.801545Z,2,7,payoff,0,n,24
2019-07-02T08:14:58.801755Z,2,7,position,1,n,0111001110
2019-07-02T08:14:58.801971Z,2,7,payoff,1,n,55
2019-07-02T08:14:58.802223Z,2,7,position,2,n,0111011110
2019-07-02T08:14:58.802437Z,2,7,payoff,2,n,63
2019-07-02T08:14:58.802666Z,2,7,position,3,n,0111010110
2019-07-02T08:14:58.802900Z,2,7,payoff,3,n,116
2019-07-02T08:14:58.803188Z,2,7,position,4,e,0111010110
2019-07-02T08:14:58.803423Z,2,7,payoff,4,e,116
2019-07-02T08:15:07.495690Z,3,5,position,0,n,1010111111
2019-07-02T08:15:07.496097Z,3,5,payoff,0,n,5
2019-07-02T08:15:07.496321Z,3,5,position,1,n,1010101111
2019-07-02T08:15:07.496518Z,3,5,payoff,1,n,23
2019-07-02T08:15:07.496756Z,3,5,position,2,n,1010101110
2019-07-02T08:15:07.496965Z,3,5,payoff,2,n,148
2019-07-02T08:15:07.497239Z,3,5,position,3,n,1000101110
2019-07-02T08:15:07.497483Z,3,5,payoff,3,n,2
2019-07-02T08:15:07.497788Z,3,5,position,4,n,1000111110
2019-07-02T08:15:07.497988Z,3,5,payoff,4,n,9
2019-07-02T08:15:07.498201Z,3,5,position,5,n,1010111110
2019-07-02T08:15:07.498396Z,3,5,payoff,5,n,53
2019-07-02T08:15:07.499948Z,3,5,position,6,b,1000111110
2019-07-02T08:15:07.500298Z,3,5,payoff,6,b,9
2019-07-02T08:15:07.500514Z,3,5,position,7,e,1000111110
2019-07-02T08:15:07.500750Z,3,5,payoff,7,e,9
2019-07-02T08:15:12.568500Z,2,8,position,0,n,1110000011
2019-07-02T08:15:12.568796Z,2,8,payoff,0,n,76
2019-07-02T08:15:12.569107Z,2,8,position,1,n,0110000011
2019-07-02T08:15:12.569363Z,2,8,payoff,1,n,249
2019-07-02T08:15:12.569563Z,2,8,position,2,n,0100000011
2019-07-02T08:15:12.569759Z,2,8,payoff,2,n,70
2019-07-02T08:15:12.569967Z,2,8,position,3,n,0110000011
2019-07-02T08:15:12.570186Z,2,8,payoff,3,n,249
2019-07-02T08:15:12.570471Z,2,8,position,4,n,0110000001
2019-07-02T08:15:12.570646Z,2,8,payoff,4,n,259
2019-07-02T08:15:12.570881Z,2,8,position,5,e,0110000001
2019-07-02T08:15:12.571065Z,2,8,payoff,5,e,259
2019-07-02T08:15:23.408806Z,2,9,position,0,n,0001110010
2019-07-02T08:15:23.409162Z,2,9,payoff,0,n,12
2019-07-02T08:15:23.409429Z,2,9,position,1,n,0101110010
2019-07-02T08:15:23.409658Z,2,9,payoff,1,n,29
2019-07-02T08:15:23.409884Z,2,9,position,2,n,0101111010
2019-07-02T08:15:23.410084Z,2,9,payoff,2,n,59
2019-07-02T08:15:23.410279Z,2,9,position,3,n,0101111000
2019-07-02T08:15:23.410466Z,2,9,payoff,3,n,249
2019-07-02T08:15:23.410683Z,2,9,position,4,e,0101111000
2019-07-02T08:15:23.410898Z,2,9,payoff,4,e,249
2019-07-02T08:15:34.792601Z,3,6,position,0,n,1011101011
2019-07-02T08:15:34.792997Z,3,6,payoff,0,n,825
2019-07-02T08:15:34.793264Z,3,6,position,1,n,1011111011
2019-07-02T08:15:34.793504Z,3,6,payoff,1,n,27
2019-07-02T08:15:34.793748Z,3,6,position,2,n,1001111011
2019-07-02T08:15:34.793955Z,3,6,payoff,2,n,9
2019-07-02T08:15:34.794153Z,3,6,position,3,n,0001111011
2019-07-02T08:15:34.794438Z,3,6,payoff,3,n,18
2019-07-02T08:15:34.794863Z,3,6,position,4,n,0011111011
2019-07-02T08:15:34.795101Z,3,6,payoff,4,n,97
2019-07-02T08:15:34.795319Z,3,6,position,5,n,1011111011
2019-07-02T08:15:34.795617Z,3,6,payoff,5,n,27
2019-07-02T08:15:34.795924Z,3,6,position,6,e,1011111011
2019-07-02T08:15:34.796163Z,3,6,payoff,6,e,27
2019-07-02T08:15:39.033085Z,2,10,position,0,n,0100101100
2019-07-02T08:15:39.033410Z,2,10,payoff,0,n,122
2019-07-02T08:15:39.033659Z,2,10,position,1,n,0110101100
2019-07-02T08:15:39.033983Z,2,10,payoff,1,n,204
2019-07-02T08:15:39.034224Z,2,10,position,2,n,0110101110
2019-07-02T08:15:39.034465Z,2,10,payoff,2,n,36
2019-07-02T08:15:39.034690Z,2,10,position,3,n,0110101100
2019-07-02T08:15:39.034954Z,2,10,payoff,3,n,204
2019-07-02T08:15:39.035969Z,2,10,position,4,n,0110101101
2019-07-02T08:15:39.036370Z,2,10,payoff,4,n,76
2019-07-02T08:15:39.037099Z,2,10,position,5,n,0110101100
2019-07-02T08:15:39.037341Z,2,10,payoff,5,n,204
2019-07-02T08:15:39.037565Z,2,10,position,6,e,0110101100
2019-07-02T08:15:39.038234Z,2,10,payoff,6,e,204
2019-07-02T08:15:52.585165Z,2,11,position,0,n,0100000100
2019-07-02T08:15:52.585464Z,2,11,payoff,0,n,61
2019-07-02T08:15:52.585718Z,2,11,position,1,n,0100100100
2019-07-02T08:15:52.586016Z,2,11,payoff,1,n,42
2019-07-02T08:15:52.586172Z,2,11,position,2,n,0100000100
2019-07-02T08:15:52.586350Z,2,11,payoff,2,n,61
2019-07-02T08:15:52.586511Z,2,11,position,3,n,0100001100
2019-07-02T08:15:52.586679Z,2,11,payoff,3,n,104
2019-07-02T08:15:52.586862Z,2,11,position,4,e,0100001100
2019-07-02T08:15:52.587031Z,2,11,payoff,4,e,104
2019-07-02T08:15:53.112688Z,3,7,position,0,n,1111110010
2019-07-02T08:15:53.112973Z,3,7,payoff,0,n,22
2019-07-02T08:15:53.113163Z,3,7,position,1,n,1111111010
2019-07-02T08:15:53.113333Z,3,7,payoff,1,n,4
